id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
675,a,100.0,100.0,4.0,648,43.0,0,0.0,0,0.0,1.2,169,22.0,0,0,0.0,553.0,62.0,0,0,0.0,469.0,57.0,0.0,0.0,0.0,28271,75,95196,275,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,62.0,0.0,537.0,50.0,0.0,501.0,35.0,0.0,546.0,62.0,,,,22,,Angus,Gunn,Gunn,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
82,a,100.0,100.0,7.6,20,14.0,0,0.0,6,-6.0,45.3,2,1.0,122,2,5.8,7.0,4.0,14,405,4.6,41.0,16.0,0.6,16.1,0.0,9681452,100479,5484602,55425,5.1,5.1,6.74,1.98,8.72,32.94,0.32,0.09,0.41,1.57,564.2,13.0,4.0,379.3,35.0,34.0,622.0,4.0,1.0,156.7,4.0,2.0,,,,22,,Antoine,Semenyo,Semenyo,,,1890,10,5,5,40,0,0,1,6,0,0,21,163,,,,0.0,0.24,1.9,1.0,7.76,30,29,104
182,a,,,4.5,417,23.0,0,0.0,-5,5.0,1.0,188,24.0,11,0,3.7,97.0,8.0,0,62,0.0,616.0,87.0,0.0,2.4,0.0,98968,53,267460,408,0.5,0.5,0.0,0.0,0.0,3.97,0.0,0.0,0.0,1.32,100.2,315.0,25.0,0.0,666.0,83.0,0.0,645.0,71.0,10.1,390.0,26.0,,,,22,,James,Trafford,Trafford,,,270,0,0,1,4,0,0,0,0,0,11,3,41,,,,3.67,0.33,1.33,1.0,0.0,2,6,33
661,a,100.0,100.0,8.9,7,3.0,0,0.0,4,-4.0,26.9,13,3.0,86,2,4.5,43.0,4.0,16,305,1.8,228.0,28.0,0.2,9.7,0.0,6668681,27655,5594853,54322,2.3,2.3,6.45,1.64,8.09,16.66,0.48,0.12,0.6,1.23,363.0,89.0,8.0,183.0,133.0,7.0,508.0,11.0,7.0,104.4,37.0,8.0,,,,22,,Hugo,Ekitiké,Ekitiké,,,1218,8,2,5,16,0,0,0,0,0,0,14,54,,,,0.0,0.37,1.18,1.03,3.99,7,22,25
686,a,,,4.3,609,354.0,0,0.0,-2,2.0,0.7,214,74.0,12,1,1.7,356.0,155.0,0,51,0.4,336.0,151.0,0.1,2.8,0.0,211460,1591,149675,1661,0.9,0.9,0.37,0.32,0.69,1.59,0.56,0.48,1.04,2.38,49.8,381.0,168.0,58.2,296.0,168.0,33.0,319.0,167.0,14.2,365.0,171.0,,,,22,,Rio,Ngumoha,Ngumoha,,,60,1,0,0,2,0,0,0,0,0,0,0,3,,,,0.0,0.0,3.0,0.0,4.5,1,0,2
692,i,0.0,0.0,4.9,342,57.0,0,0.0,-1,1.0,0.0,694,238.0,0,0,0.0,759.0,257.0,0,0,0.0,722.0,252.0,0.0,0.0,0.0,1746,6,2402,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,257.0,0.0,755.0,257.0,0.0,747.0,256.0,0.0,759.0,257.0,,,,22,,Giovanni,Leoni,Leoni,Knee injury - Expected back 01 Sep,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
429,a,,,4.8,345,216.0,0,0.0,-2,2.0,0.1,534,190.0,0,0,0.0,737.0,314.0,0,0,0.0,688.0,281.0,0.0,0.0,0.0,3938,25,7765,36,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,314.0,0.0,732.0,314.0,0.0,719.0,310.0,0.0,737.0,314.0,,,,22,,Kalvin,Phillips,Phillips,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
487,a,,,6.1,80,53.0,0,0.0,-4,4.0,1.6,149,49.0,68,3,3.2,162.0,70.0,8,230,4.4,50.0,20.0,0.7,11.1,0.0,643343,4163,518611,5211,4.4,4.4,4.31,1.87,6.18,11.62,0.38,0.16,0.54,1.01,276.6,151.0,56.0,242.5,85.0,63.0,421.0,24.0,11.0,93.8,53.0,37.0,,,,22,,Harvey,Barnes,Barnes,,,1032,5,0,4,12,0,0,0,0,0,0,10,57,,,,0.0,0.35,1.05,0.87,4.97,7,13,37
488,a,,,7.2,31,20.0,0,0.0,7,-7.0,23.7,15,5.0,120,3,5.7,8.0,5.0,18,526,7.2,6.0,2.0,1.0,16.7,0.0,3811480,47250,1091325,35194,7.2,7.2,4.03,2.95,6.98,22.8,0.2,0.14,0.34,1.12,606.4,9.0,2.0,542.4,11.0,11.0,342.0,38.0,22.0,149.1,7.0,5.0,,,,22,,Bruno,Guimarães Rodriguez Moura,Bruno G.,,,1839,8,5,6,27,0,0,0,4,0,0,20,178,,,,0.0,0.29,1.32,0.98,8.71,45,39,94
629,a,100.0,100.0,3.9,721,67.0,0,0.0,-1,1.0,0.5,256,33.0,0,0,0.0,515.0,36.0,0,0,0.0,430.0,31.0,0.0,0.0,0.0,13910,219,47816,137,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,36.0,0.0,498.0,23.0,0.0,460.0,8.0,0.0,508.0,36.0,,,,22,,Daniel,Bentley,Bentley,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
631,a,100.0,100.0,4.2,631,152.0,0,0.0,-3,3.0,0.1,435,161.0,20,0,1.5,383.0,141.0,0,75,0.0,541.0,226.0,0.0,4.8,0.0,24090,28,61916,41,-0.5,0.0,0.5,0.35,0.85,16.9,0.04,0.03,0.07,1.51,286.4,145.0,62.0,65.2,275.0,86.0,69.0,254.0,72.0,42.1,226.0,76.0,,5.0,,22,,Emmanuel,Agbadou,Agbadou,,,1010,0,0,0,27,0,0,0,1,1,0,11,146,,,,0.0,0.0,2.41,0.98,10.25,28,87,61
632,a,100.0,100.0,4.4,508,99.0,0,0.0,-1,1.0,0.1,486,176.0,11,0,1.4,396.0,145.0,0,53,0.6,313.0,116.0,0.1,2.5,0.0,5520,39,19303,57,0.1,0.6,0.09,0.19,0.28,9.23,0.01,0.03,0.04,1.39,104.4,309.0,117.0,50.1,309.0,104.0,18.0,361.0,126.0,17.3,352.0,124.0,,,,22,,Matt,Doherty,Doherty,,,599,0,0,1,11,0,0,0,4,0,0,8,58,,,,0.0,0.15,1.65,1.2,7.06,13,34,23
509,u,0.0,0.0,4.5,423,85.0,0,0.0,0,0.0,0.0,665,231.0,0,0,0.0,679.0,252.0,0,0,0.0,622.0,245.0,0.0,0.0,0.0,427,0,4366,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,251.0,0.0,671.0,252.0,0.0,650.0,251.0,0.0,676.0,252.0,,,,22,,David,Mota Veiga Teixeira do Carmo,David Carmo,has joined Real Oviedo on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
510,a,,,4.2,635,155.0,0,0.0,-3,3.0,0.1,543,198.0,3,0,3.0,181.0,71.0,0,9,0.0,544.0,228.0,0.0,0.7,0.0,2825,17,7712,26,0.0,-1.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,3.28,26.0,413.0,157.0,0.4,452.0,166.0,0.0,573.0,239.0,2.6,443.0,160.0,,,,22,,Jair,Paula da Cunha Filho,Jair Cunha,,,90,0,0,0,2,0,0,0,0,0,0,1,12,,,,0.0,0.0,2.0,1.0,11.0,2,9,1
511,a,,,4.3,581,136.0,0,0.0,-2,2.0,0.1,498,180.0,21,0,2.1,304.0,114.0,1,83,0.2,364.0,139.0,0.0,4.9,0.0,7735,31,11985,71,0.2,-0.8,0.03,0.06,0.09,10.69,0.0,0.01,0.01,1.36,165.2,246.0,101.0,9.1,407.0,147.0,5.0,404.0,150.0,17.9,349.0,123.0,,,,22,,Felipe,Rodrigues da Silva,Morato,,,709,0,0,1,14,0,0,0,4,0,0,8,92,,,,0.0,0.13,1.78,1.02,8.89,18,52,31
605,a,,,4.2,621,147.0,0,0.0,-3,3.0,0.2,395,144.0,35,1,1.8,336.0,129.0,0,80,1.2,263.0,94.0,0.3,8.3,0.0,28237,116,45207,235,1.2,1.2,0.56,0.25,0.81,31.5,0.03,0.01,0.04,1.85,380.8,78.0,35.0,55.6,301.0,99.0,60.0,272.0,79.0,49.7,191.0,60.0,,,,22,,Maximilian,Kilman,Kilman,,,1534,0,0,1,35,0,0,0,4,0,0,17,186,,,,0.0,0.06,2.05,1.0,9.09,16,139,42
606,a,100.0,75.0,4.4,523,112.0,0,0.0,-1,1.0,0.1,542,197.0,38,4,2.5,251.0,96.0,0,116,1.6,234.0,87.0,0.4,8.6,0.0,10636,294,12555,71,1.6,1.2,0.96,0.32,1.28,20.01,0.07,0.02,0.09,1.52,305.2,126.0,55.0,11.3,392.0,144.0,130.0,154.0,29.0,44.6,212.0,71.0,,,,22,,Konstantinos,Mavropanos,Mavropanos,,,1181,0,0,1,23,1,0,0,2,0,0,12,165,,,,0.0,0.08,1.75,0.91,11.05,17,128,52
682,a,,,4.3,589,139.0,0,0.0,-2,2.0,0.1,536,195.0,20,0,1.4,395.0,144.0,0,42,0.6,312.0,115.0,0.1,4.7,0.0,4118,9,8615,46,0.1,0.6,0.13,0.97,1.1,13.31,0.02,0.12,0.14,1.7,113.4,300.0,112.0,101.8,211.0,57.0,44.0,297.0,94.0,26.1,307.0,103.0,,,,22,,David,Møller Wolfe,Møller Wolfe,,,703,0,2,0,18,0,0,0,1,0,0,8,37,,,,0.0,0.0,2.3,1.02,4.1,5,27,17
695,a,,,4.4,539,118.0,0,0.0,-1,1.0,0.0,640,223.0,36,6,1.7,357.0,136.0,0,100,3.0,127.0,48.0,0.7,8.2,0.0,5136,48,4779,38,2.5,3.0,0.26,0.97,1.23,15.76,0.02,0.07,0.09,1.19,206.2,206.0,84.0,213.0,102.0,25.0,34.0,317.0,101.0,45.4,209.0,69.0,,,,22,,Jackson,Tchatchoua,Tchatchoua,,,1191,0,0,2,23,0,0,0,2,0,0,11,99,,,,0.0,0.15,1.74,0.83,5.59,22,52,44
709,a,100.0,100.0,4.5,416,83.0,0,0.0,0,0.0,0.1,532,193.0,45,6,2.6,237.0,90.0,0,155,4.6,34.0,15.0,1.0,10.0,0.0,17886,304,13142,180,4.1,4.6,1.97,1.24,3.21,22.73,0.12,0.08,0.2,1.38,363.0,88.0,39.0,112.1,197.0,50.0,196.0,94.0,12.0,67.2,113.0,38.0,,,,22,,Ladislav,Krejcí,Krejčí,,,1480,2,1,2,30,1,0,0,2,0,0,17,137,,,,0.0,0.12,1.82,1.03,6.93,17,97,45
1,a,,,5.9,93,1.0,0,0.0,4,-4.0,33.5,6,1.0,92,6,4.2,58.0,4.0,4,371,3.4,107.0,11.0,0.6,15.6,0.0,3402613,14699,1843985,23995,4.4,4.4,0.0,0.04,0.04,15.77,0.0,0.0,0.0,0.72,326.4,108.0,16.0,20.3,370.0,3.0,0.0,788.0,91.0,34.7,264.0,16.0,,,,22,,David,Raya Martín,Raya,,,1980,0,0,11,14,0,0,0,1,0,32,22,94,,,,1.45,0.5,0.64,1.0,0.0,1,18,175
2,a,,,4.1,640,38.0,0,0.0,-4,4.0,0.4,270,36.0,0,0,0.0,611.0,81.0,0,0,0.0,529.0,76.0,0.0,0.0,0.0,12671,122,72707,201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,81.0,0.0,595.0,70.0,0.0,562.0,55.0,0.0,604.0,81.0,,,,22,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
3,u,0.0,0.0,4.0,669,53.0,0,0.0,0,0.0,0.2,357,52.0,0,0,0.0,571.0,71.0,0,0,0.0,486.0,66.0,0.0,0.0,0.0,5545,0,46823,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,71.0,0.0,555.0,60.0,0.0,520.0,45.0,0.0,563.0,71.0,,,,22,,Karl,Hein,Hein,Has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
512,u,0.0,0.0,4.5,408,78.0,0,0.0,0,0.0,0.0,669,233.0,0,0,0.0,671.0,250.0,0,0,0.0,610.0,241.0,0.0,0.0,0.0,345,0,4081,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,249.0,0.0,662.0,250.0,0.0,639.0,248.0,0.0,668.0,250.0,,,,22,,Omar,Richards,O.Richards,has joined Rio Ave on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
515,a,100.0,100.0,7.3,26,17.0,0,0.0,-2,2.0,2.9,109,33.0,84,3,3.8,92.0,44.0,7,329,4.3,54.0,23.0,0.6,11.5,0.0,683603,4218,967094,3786,4.3,3.3,5.81,1.69,7.5,29.83,0.28,0.08,0.36,1.43,335.8,104.0,35.0,389.7,30.0,29.0,410.0,25.0,12.0,113.3,31.0,26.0,,2.0,2.0,22,,Morgan,Gibbs-White,Gibbs-White,,,1872,5,1,4,31,0,0,0,0,0,0,21,106,,,,0.0,0.19,1.49,1.01,5.1,12,32,62
516,a,100.0,100.0,5.7,116,73.0,0,0.0,-3,3.0,0.8,205,70.0,56,3,2.8,221.0,98.0,6,224,1.8,225.0,96.0,0.3,9.8,0.0,249123,722,307670,1341,1.8,0.8,1.84,1.6,3.44,19.38,0.14,0.12,0.26,1.44,232.2,185.0,78.0,363.5,37.0,35.0,206.0,90.0,55.0,80.0,79.0,49.0,,,,22,,Callum,Hudson-Odoi,Hudson-Odoi,,,1208,3,1,2,19,0,0,0,0,0,0,12,65,,,,0.0,0.15,1.42,0.89,4.84,10,14,41
536,a,100.0,100.0,4.0,673,172.0,0,0.0,0,0.0,0.0,696,239.0,0,0,0.0,574.0,212.0,0,0,0.0,489.0,189.0,0.0,0.0,0.0,1020,29,921,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,211.0,0.0,558.0,212.0,0.0,523.0,205.0,0.0,566.0,211.0,,,,22,,Leo Fuhr,Hjelde,Hjelde,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
579,u,0.0,0.0,8.5,11,6.0,0,0.0,0,0.0,0.1,436,147.0,0,0,0.0,799.0,358.0,0,0,0.0,797.0,357.0,0.0,0.0,0.0,0,0,25353,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,358.0,0.0,799.0,358.0,0.0,799.0,358.0,0.0,799.0,358.0,,,,22,,Son,Heung-min,Son,Has joined Los Angeles FC permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
768,a,,,4.0,716,208.0,0,0.0,0,0.0,0.0,730,248.0,0,0,0.0,610.0,241.0,0,0,0.0,528.0,221.0,0.0,0.0,0.0,326,6,205,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,240.0,0.0,594.0,241.0,0.0,561.0,236.0,0.0,603.0,241.0,,,,22,,Leon,Routh,Leon Routh,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
717,a,100.0,100.0,6.5,54,35.0,0,0.0,-5,5.0,1.1,173,59.0,46,2,2.9,208.0,92.0,3,181,1.4,257.0,113.0,0.2,7.1,0.0,757788,2270,679507,1755,1.4,1.4,1.09,1.72,2.81,16.35,0.1,0.15,0.25,1.46,185.8,226.0,96.0,224.6,98.0,73.0,130.0,156.0,92.0,54.1,170.0,92.0,5.0,,,22,,Xavi,Simons,Xavi,,,1010,1,3,3,19,0,0,0,2,1,0,11,87,,,,0.0,0.27,1.69,0.98,7.75,23,13,51
726,a,100.0,100.0,6.9,42,17.0,0,0.0,-1,1.0,0.4,272,42.0,24,2,1.6,379.0,40.0,0,63,1.6,242.0,30.0,0.2,3.5,0.0,109742,1526,92517,926,1.6,1.6,1.29,0.92,2.21,14.13,0.13,0.09,0.22,1.38,73.4,349.0,35.0,159.1,150.0,12.0,151.0,133.0,33.0,37.7,249.0,29.0,,,,22,,Randal,Kolo Muani,Kolo Muani,,,922,0,0,3,16,0,0,0,2,0,0,11,57,,,,0.0,0.29,1.56,1.07,5.56,14,11,32
199,d,75.0,75.0,3.8,770,234.0,0,0.0,-2,2.0,0.1,405,148.0,7,0,1.2,416.0,150.0,0,19,0.0,406.0,148.0,0.0,1.8,0.0,17657,20,20985,119,0.0,-0.4,0.0,0.02,0.02,3.95,0.0,0.01,0.01,2.31,42.4,388.0,149.0,0.8,444.0,163.0,2.0,416.0,154.0,4.6,427.0,156.0,,,,22,,Joe,Worrall,Worrall,Muscle injury - 75% chance of playing,,154,0,0,0,3,0,0,0,0,0,0,1,24,,,,0.0,0.0,1.75,0.58,13.44,2,21,4
200,a,100.0,100.0,5.1,234,143.0,0,0.0,-4,4.0,1.9,134,45.0,71,2,3.4,132.0,58.0,5,268,2.2,195.0,82.0,0.4,13.9,0.0,1190036,1292,1045923,2163,2.2,1.7,2.8,1.35,4.15,30.4,0.19,0.09,0.28,2.04,325.6,109.0,37.0,247.8,83.0,61.0,293.0,53.0,33.0,86.6,61.0,41.0,2.0,,,22,,Jaidon,Anthony,Anthony,,,1341,5,2,3,27,0,0,0,3,0,0,16,124,,,,0.0,0.2,1.81,1.07,8.32,25,27,72
617,u,0.0,0.0,4.9,285,175.0,0,0.0,-1,1.0,0.0,688,291.0,0,0,0.0,742.0,316.0,0,0,0.0,697.0,287.0,0.0,0.0,0.0,246,0,3186,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,316.0,0.0,738.0,316.0,0.0,728.0,313.0,0.0,742.0,316.0,,,,22,,Maxwel,Cornet,Cornet,has joined Genoa on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
10,a,,,5.1,238,37.0,0,0.0,-4,4.0,1.5,156,60.0,12,0,0.9,484.0,167.0,0,36,0.6,322.0,120.0,0.1,2.4,0.0,128464,379,448556,1222,1.6,1.6,0.05,0.06,0.11,5.26,0.01,0.02,0.03,1.52,31.2,407.0,155.0,45.5,321.0,108.0,18.0,363.0,127.0,9.4,395.0,142.0,,,,22,,Myles,Lewis-Skelly,Lewis-Skelly,,,311,0,0,0,5,0,0,0,3,0,0,1,21,,,,0.0,0.0,1.45,0.29,4.05,4,10,14
11,a,100.0,100.0,5.1,228,33.0,0,0.0,-4,4.0,0.6,237,89.0,29,6,4.8,22.0,10.0,3,110,1.4,247.0,90.0,0.3,5.7,0.0,333661,2221,378524,585,2.4,2.4,0.43,0.47,0.9,5.86,0.1,0.11,0.21,1.4,100.8,314.0,120.0,91.7,227.0,65.0,44.0,298.0,95.0,23.6,317.0,107.0,,,,22,,Benjamin,White,White,,,377,0,1,3,3,0,0,0,0,0,0,5,35,,,,0.0,0.72,0.72,1.19,7.4,12,19,18
19,a,100.0,100.0,6.8,47,29.0,0,0.0,-2,2.0,0.9,195,66.0,29,1,1.7,366.0,161.0,1,89,1.4,258.0,114.0,0.2,4.3,0.0,138778,847,220181,774,2.4,2.4,2.57,0.23,2.8,5.56,0.42,0.04,0.46,0.92,78.6,342.0,152.0,71.4,265.0,157.0,207.0,89.0,54.0,35.2,263.0,130.0,,,,22,,Gabriel,Martinelli Silva,Martinelli,,,545,1,1,2,3,0,0,0,2,0,0,7,34,,,,0.0,0.33,0.5,1.16,5.61,7,6,21
29,u,0.0,0.0,4.5,418,250.0,0,0.0,0,0.0,0.1,572,211.0,0,0,0.0,675.0,264.0,0,0,0.0,617.0,224.0,0.0,0.0,0.0,2952,0,13933,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,259.0,0.0,667.0,262.0,0.0,646.0,254.0,0.0,672.0,261.0,,,,22,,Albert,Sambi Lokonga,Sambi,has joined Hamburger permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
30,a,100.0,100.0,7.3,25,9.0,0,0.0,-2,2.0,0.3,290,46.0,1,0,1.0,481.0,58.0,0,4,0.0,794.0,87.0,0.0,0.1,0.0,13476,407,112751,242,1.0,1.0,0.0,0.01,0.01,0.82,0.0,0.03,0.03,2.46,2.8,462.0,53.0,0.8,447.0,54.0,2.0,430.0,58.0,0.6,466.0,57.0,,,,22,,Kai,Havertz,Havertz,,,30,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,9.0,0,1,2
31,a,100.0,100.0,6.4,57,20.0,0,0.0,-1,1.0,0.2,338,55.0,10,1,1.4,403.0,46.0,0,41,1.6,240.0,29.0,0.2,1.6,0.0,51556,1202,35045,1397,2.6,2.6,0.98,0.12,1.1,2.75,0.59,0.07,0.66,1.66,57.2,374.0,39.0,7.3,413.0,50.0,129.0,159.0,36.0,19.2,339.0,40.0,,,,22,,Gabriel,Fernando de Jesus,G.Jesus,,,149,1,0,0,3,0,0,0,1,0,0,0,17,,,,0.0,0.0,1.81,0.0,10.27,4,3,10
266,a,,,7.3,27,18.0,0,0.0,-2,2.0,8.7,49,19.0,68,1,4.0,75.0,34.0,6,263,0.4,347.0,156.0,0.1,9.3,0.0,3223691,737,3533907,16831,1.4,1.4,2.54,1.41,3.95,6.13,0.23,0.13,0.36,0.54,254.8,171.0,67.0,158.9,151.0,103.0,283.0,59.0,36.0,69.6,103.0,57.0,,,,22,,Eberechi,Eze,Eze,,,1014,4,3,6,6,0,0,0,0,0,0,12,66,,,,0.0,0.53,0.53,1.07,5.86,12,13,41
662,a,100.0,0.0,5.3,201,28.0,0,0.0,-2,2.0,0.1,429,158.0,17,0,1.7,363.0,137.0,1,85,0.0,754.0,257.0,0.0,3.2,0.0,42081,23,50151,61,1.0,0.0,0.0,0.43,0.43,2.68,0.0,0.09,0.09,0.56,84.0,335.0,128.0,23.2,365.0,132.0,8.0,391.0,145.0,11.5,382.0,137.0,,,,22,,Cristhian,Mosquera,Mosquera,,,429,0,0,1,4,0,0,0,1,0,0,4,48,,,,0.0,0.21,0.84,0.84,7.34,11,24,17
666,a,100.0,100.0,8.7,9,5.0,0,0.0,-3,3.0,9.3,46,9.0,55,1,2.8,223.0,22.0,4,184,1.8,227.0,27.0,0.2,6.3,0.0,2632513,2635,4540345,6968,2.8,2.8,6.37,0.9,7.27,9.42,0.43,0.06,0.49,0.63,199.8,212.0,17.0,138.8,165.0,14.0,436.0,22.0,13.0,76.9,87.0,15.0,,,2.0,22,,Viktor,Gyökeres,Gyökeres,,,1345,5,0,9,6,0,0,0,3,0,0,17,48,,,,0.0,0.6,0.4,1.14,3.21,4,14,30
700,i,0.0,0.0,4.2,638,358.0,0,0.0,-3,3.0,0.3,301,101.0,5,0,2.5,249.0,108.0,0,13,0.0,547.0,186.0,0.0,1.2,0.0,134042,1615,113506,729,0.0,0.0,0.14,0.02,0.16,0.12,0.47,0.07,0.54,0.4,1.0,473.0,219.0,0.8,445.0,217.0,26.0,336.0,176.0,2.8,441.0,201.0,,,,22,,Max,Dowman,Dowman,Ankle injury - Unknown return date,,27,0,1,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,10.0,2,0,1
711,a,,,4.4,558,334.0,-1,1.0,-1,1.0,0.0,695,295.0,0,0,0.0,664.0,258.0,0,0,0.0,603.0,217.0,0.0,0.0,0.0,1640,13,1538,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,253.0,0.0,654.0,256.0,0.0,631.0,247.0,0.0,661.0,255.0,,,,22,,Andre,Harriman-Annous,Harriman-Annous,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
725,d,50.0,75.0,5.2,214,30.0,0,0.0,-3,3.0,0.9,190,73.0,35,0,2.9,201.0,79.0,2,147,1.0,286.0,104.0,0.2,6.7,0.0,457565,71,348482,9062,1.0,1.5,0.0,0.74,0.74,9.45,0.0,0.07,0.07,0.96,188.6,223.0,91.0,58.3,295.0,97.0,20.0,356.0,121.0,26.6,304.0,102.0,,,,22,,Piero,Hincapié,Hincapie,Muscle injury - 50% chance of playing,,889,0,0,2,9,0,0,0,2,0,0,10,80,,,,0.0,0.2,0.91,1.01,8.1,19,61,36
759,a,,,4.0,709,201.0,0,0.0,0,0.0,0.0,699,241.0,0,0,0.0,604.0,235.0,0,0,0.0,522.0,215.0,0.0,0.0,0.0,860,26,617,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,234.0,0.0,588.0,235.0,0.0,554.0,229.0,0.0,596.0,234.0,,,,22,,Marli,Salmon,Salmon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
32,a,100.0,75.0,5.0,243,8.0,0,0.0,0,0.0,3.2,100,15.0,66,2,3.7,100.0,10.0,3,291,2.0,205.0,19.0,0.4,13.2,0.0,643132,1372,488184,8330,2.0,1.5,0.0,0.03,0.03,22.83,0.0,0.0,0.0,1.3,389.2,69.0,13.0,3.0,428.0,12.0,0.0,748.0,83.0,39.2,238.0,13.0,,,,22,,Emiliano,Martínez Romero,Martinez,,,1575,0,0,4,17,0,1,0,1,0,51,18,78,,,,2.91,0.23,0.97,1.03,0.0,0,14,138
33,a,,,4.2,616,32.0,0,0.0,-3,3.0,0.4,267,35.0,11,0,2.2,283.0,25.0,0,51,0.3,349.0,25.0,0.1,2.6,0.0,82186,109,110156,260,0.3,0.3,0.0,0.0,0.0,8.53,0.0,0.0,0.0,1.9,92.8,328.0,27.0,0.0,597.0,72.0,0.0,565.0,57.0,9.3,396.0,27.0,,,,22,,Marco,Bizot,M.Bizot,,,405,0,0,1,8,0,0,0,2,0,13,4,23,,,,2.89,0.22,1.78,0.89,0.0,0,6,41
