id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
648,Marshall,Munetsi,Munetsi,u,has joined Paris FC on loan for the rest of the season.,,5.3,196,122.0,0.0,605,233.0,0.0,752.0,327.0,0,0,0.0,-2,2.0,0,31,0.0,7.2,0.0,0.0,2.9,202.0,87.0,0.0,0.0,247.0,104.0,282.0,163.0,95.0,56.0,227.0,114.0,,,,,,,,0.17,0.04,0.21,1.38,0.0,0.0,1.96,0.93,8.26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,Boubacar,Traoré,B.Traore,u,Has joined FC Metz on loan for the rest of the season.,,5.0,261,160.0,0.0,791,353.0,0.0,730.0,311.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,763.0,333.0,0.0,0.0,763.0,333.0,761.0,333.0,753.0,331.0,763.0,333.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,Tawanda,Chirewa,Chirewa,d,Illness - 75% chance of playing,,4.3,588,342.0,0.2,353,117.0,0.2,366.0,160.0,0,0,0.0,-2,2.0,30,213,0.0,0.5,-0.2,0.2,1.0,438.0,194.0,75.0,75.0,458.0,211.0,457.0,223.0,584.0,218.0,469.0,216.0,,,,,,,,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,14.4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,Tom,Edozie,Edozie,a,,,4.3,606,353.0,0.4,282,96.0,0.0,570.0,200.0,0,0,0.0,-2,2.0,208,296,0.0,0.0,-0.5,0.0,0.0,636.0,243.0,,,626.0,234.0,624.0,239.0,597.0,228.0,629.0,236.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Romain,Faivre,Faivre,a,,,4.5,420,252.0,0.1,538,192.0,0.0,619.0,226.0,0,0,0.0,0,0.0,61,13,0.0,0.0,-0.5,0.0,0.0,677.0,266.0,100.0,100.0,671.0,261.0,669.0,264.0,648.0,256.0,674.0,263.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,Remy,Rees-Dottin,Rees-Dottin,a,,,4.4,555,332.0,0.1,442,152.0,0.0,601.0,215.0,0,0,0.0,-1,1.0,23,51,0.0,0.0,-0.5,0.0,0.0,663.0,257.0,,,656.0,251.0,653.0,255.0,629.0,245.0,659.0,253.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Malick,Yalcouyé,Yalcouye,u,Has joined Swansea City on loan for the rest of the season.,,5.0,278,172.0,0.0,752,326.0,0.0,738.0,317.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,770.0,338.0,0.0,0.0,770.0,338.0,768.0,338.0,761.0,336.0,770.0,338.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Marc,Guiu Paz,Marc Guiu,a,,,4.2,629,85.0,6.6,60,11.0,0.0,539.0,49.0,0,0,0.0,-3,3.0,4036,7419,0.0,2.9,0.0,0.0,1.3,406.0,47.0,100.0,100.0,417.0,45.0,334.0,40.0,234.0,43.0,371.0,43.0,,,,,,,,0.53,0.11,0.64,2.06,0.0,0.0,0.73,0.36,2.55,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6387.0,16756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Ashley,Barnes,Barnes,a,,,4.2,613,84.0,1.3,158,24.0,0.0,530.0,48.0,-1,0,0.0,-3,3.0,2180,1572,0.0,0.2,0.0,-0.5,1.0,435.0,50.0,,,478.0,58.0,456.0,56.0,393.0,54.0,461.0,54.0,,,2.0,,,,,1.1,0.0,1.1,4.1,0.0,0.0,10.0,0.0,10.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3147.0,2693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Michael,Obafemi,Obafemi,u,has joined VfL Bochum  on loan for the rest of the season.,,4.4,517,72.0,0.1,453,65.0,0.0,580.0,56.0,0,0,0.0,-1,1.0,0,28,0.0,0.0,0.0,0.0,0.0,644.0,65.0,0.0,0.0,634.0,65.0,632.0,64.0,606.0,64.0,637.0,65.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Martin,Dúbravka,Dúbravka,a,,,4.0,645,41.0,32.9,7,2.0,4.4,45.0,3.0,5,0,0.0,0,0.0,9792,11131,1.1,17.0,4.4,3.9,3.1,165.0,15.0,100.0,100.0,5.0,1.0,534.0,48.0,498.0,33.0,121.0,1.0,,,,,,,,0.0,0.0,0.0,2.06,3.86,0.14,1.91,1.0,0.0,22,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,25.0,15875.0,20875.0,0.0,0.0,0.0,0.0,3.1799999999999997,46.799999999999955,0.0,0.0,4.700000000000003,0.0,3.0,11.0,0.0
681,Benjamin,Sesko,Šeško,a,,,7.2,33,13.0,3.5,97,17.0,3.3,111.0,12.0,0,0,0.0,-3,3.0,3360,11434,0.5,7.6,2.3,2.8,3.2,164.0,16.0,100.0,100.0,189.0,14.0,182.0,16.0,15.0,8.0,71.0,13.0,,,,,,,,0.43,0.02,0.45,1.33,0.0,0.09,1.73,0.95,3.82,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,14228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,Senne,Lammens,Lammens,a,,,5.0,260,9.0,1.8,139,18.0,3.7,83.0,7.0,6,0,0.0,0,0.0,3009,4637,0.7,9.4,2.7,3.2,2.9,200.0,18.0,,,133.0,19.0,760.0,88.0,428.0,1.0,287.0,19.0,,,,,,,,0.0,0.0,0.0,1.13,2.12,0.19,1.31,1.0,0.0,22,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,3804.0,10813.0,0.0,0.0,0.0,0.0,0.4499999999999993,10.600000000000023,0.0,0.0,1.1000000000000014,0.0,1.0,4.0,0.0
755,Shea,Lacey,Lacey,a,,,4.5,471,288.0,0.0,693,294.0,0.3,352.0,158.0,0,0,0.0,0,0.0,131,144,0.1,0.4,-0.7,0.0,1.0,455.0,209.0,100.0,0.0,456.0,209.0,439.0,214.0,373.0,188.0,455.0,209.0,,,,,,,,0.52,0.0,0.52,0.82,0.0,0.0,0.0,0.0,7.5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Owen,Bevan,Bevan,a,,,3.8,786,250.0,0.2,391,141.0,0.0,418.0,160.0,0,0,0.0,-2,2.0,188,132,0.0,0.0,-0.5,0.0,0.0,504.0,184.0,,,494.0,184.0,485.0,184.0,446.0,173.0,497.0,184.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,Dan,Burn,Burn,i,Rib Injury - Expected back 25 Jan,,5.0,242,38.0,3.3,99,39.0,0.0,723.0,253.0,0,0,0.0,0,0.0,56,4672,0.0,13.4,0.0,0.0,4.5,34.0,16.0,0.0,0.0,158.0,68.0,263.0,81.0,273.0,80.0,233.0,78.0,,,,,,,,0.01,0.02,0.03,0.89,0.0,0.43,1.22,1.08,8.68,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,8486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Anthony,Elanga,Elanga,a,,,6.5,53,34.0,2.6,114,37.0,0.2,400.0,185.0,1,0,0.0,-5,5.0,328,767,0.0,4.3,0.2,0.2,1.6,377.0,170.0,100.0,100.0,338.0,149.0,161.0,109.0,202.0,113.0,273.0,135.0,,,,,,,,0.14,0.07,0.21,1.17,0.0,0.26,1.81,0.9,3.35,22,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,521.0,1237.0,0.0,0.0,0.020000000000000018,0.019999999999999796,0.030000000000001137,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0
122,Antoni,Milambo,Milambo,i,Knee injury - Expected back 01 Jun,,5.2,219,136.0,0.0,641,261.0,0.0,746.0,324.0,0,0,0.0,-3,3.0,4,10,0.0,0.2,0.0,0.0,1.0,475.0,225.0,0.0,0.0,457.0,210.0,435.0,211.0,766.0,338.0,465.0,215.0,,,,,,,,0.0,0.02,0.02,2.98,0.0,0.0,6.0,2.0,8.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Fábio,Freitas Gouveia Carvalho,Carvalho,i,Knee injury - Expected back 01 Jun,,4.7,378,236.0,0.1,449,153.0,0.0,683.0,278.0,0,0,0.0,-3,3.0,9,54,0.0,2.8,0.0,0.0,2.2,287.0,124.0,0.0,0.0,396.0,173.0,416.0,205.0,311.0,163.0,405.0,184.0,4.0,,4.0,,,,,0.63,0.03,0.66,1.87,0.0,0.0,3.6,0.9,7.2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Jordan,Henderson,Henderson,d,Ankle injury - 75% chance of playing,,5.0,241,148.0,0.4,269,92.0,1.0,285.0,128.0,0,0,0.0,0,0.0,51,1677,0.2,11.6,0.8,0.8,2.9,199.0,86.0,75.0,75.0,165.0,61.0,77.0,59.0,304.0,158.0,149.0,83.0,,,,,,,,0.02,0.13,0.15,1.24,0.0,0.27,1.4,1.0,8.34,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,2929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Dilane,Bakwa,Bakwa,a,,,5.9,101,66.0,0.0,676,282.0,1.2,275.0,123.0,0,0,0.0,-1,1.0,16,34,0.2,2.0,1.2,0.2,1.5,394.0,177.0,100.0,100.0,382.0,169.0,199.0,129.0,253.0,138.0,321.0,156.0,,,,,,,,0.12,0.2,0.32,1.64,0.0,0.0,2.09,0.89,6.85,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Anthony,Patterson,Patterson,a,,,4.2,623,34.0,0.2,379,55.0,0.0,534.0,78.0,0,0,0.0,-3,3.0,56,120,0.0,0.0,0.0,0.0,0.0,613.0,83.0,,,603.0,83.0,598.0,73.0,567.0,59.0,607.0,83.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Yehor,Yarmoliuk,Yarmoliuk,a,,,5.0,273,168.0,0.1,460,157.0,4.6,35.0,14.0,2,0,0.0,0,0.0,909,195,0.9,13.4,4.6,4.6,3.0,190.0,80.0,100.0,100.0,149.0,55.0,124.0,90.0,203.0,114.0,150.0,84.0,,,,,,,,0.06,0.05,0.11,1.4,0.0,0.27,1.41,1.09,11.1,22,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1455.0,359.0,0.0,0.14,0.010000000000000009,0.1499999999999999,1.5899999999999999,9.800000000000011,3.4000000000000057,5.0,1.7999999999999972,3.0,2.0,6.0,11.0
130,Romelle,Donovan,Donovan,a,,,4.4,554,331.0,0.1,471,162.0,0.2,373.0,165.0,1,0,0.0,-1,1.0,76,85,0.0,0.2,0.2,0.2,1.0,447.0,202.0,,,460.0,212.0,397.0,198.0,409.0,203.0,448.0,204.0,,,,,,,,4.5,0.9,5.4,0.0,0.0,0.0,0.0,0.0,90.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,141.0,128.0,0.0,0.05,0.01,0.06,0.0,3.0,10.5,4.0,1.8,0.0,0.0,1.0,1.0
529,Simon,Moore,Moore,a,,,3.9,720,66.0,0.4,279,38.0,0.0,429.0,30.0,0,0,0.0,-1,1.0,68,190,0.0,0.0,0.0,0.0,0.0,514.0,35.0,,,504.0,35.0,497.0,22.0,459.0,7.0,507.0,35.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Blondy,Nna Noukeu,Nna Noukeu,u,has joined US Boulogne CO permanently.,,3.9,749,83.0,0.1,427,66.0,0.0,450.0,47.0,0,0,0.0,-1,1.0,38,100,0.0,0.0,0.0,0.0,0.0,534.0,52.0,0.0,,524.0,52.0,517.0,39.0,480.0,24.0,527.0,52.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Daniel,Ballard,Ballard,a,,,4.6,389,68.0,3.0,106,43.0,1.2,265.0,95.0,4,0,0.0,1,-1.0,8155,2675,0.3,17.6,1.2,1.2,4.5,33.0,15.0,100.0,100.0,47.0,22.0,219.0,62.0,47.0,2.0,69.0,14.0,,,,,,,,0.14,0.03,0.17,1.34,0.0,0.27,1.1,0.96,10.92,22,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,13326.0,4607.0,0.0,0.6199999999999999,0.08999999999999997,0.71,0.6099999999999994,33.0,24.700000000000003,54.0,11.199999999999989,1.0,12.0,2.0,13.0
137,Iwan,Morgan,Morgan,u,has joined Shrewsbury on loan for the rest of the season.,,4.4,542,74.0,0.3,297,48.0,0.0,591.0,58.0,0,0,0.0,-1,1.0,0,355,0.0,0.0,0.0,0.0,0.0,654.0,67.0,0.0,0.0,646.0,67.0,643.0,66.0,619.0,66.0,649.0,67.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Josh,Dasilva,Dasilva,i,Knee injury - Expected back 01 Feb,,4.9,293,181.0,0.0,785,347.0,0.0,700.0,290.0,0,0,0.0,-1,1.0,2,2,0.0,0.0,0.0,0.0,0.0,744.0,318.0,0.0,0.0,744.0,318.0,740.0,318.0,731.0,316.0,744.0,318.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Jason,Steele,Steele,a,,,4.2,614,31.0,0.2,340,48.0,0.0,531.0,77.0,0,0,0.0,-3,3.0,85,103,0.0,0.0,0.0,0.0,0.0,612.0,82.0,,,601.0,82.0,596.0,71.0,563.0,56.0,605.0,82.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
