id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
331,a,100.0,100.0,4.8,338,211.0,0,0.0,-2,2.0,0.0,628,254.0,10,0,1.1,399.0,182.0,0,36,0.3,355.0,166.0,0.1,2.1,0.0,1512,2,3532,1,0.3,0.3,0.47,0.16,0.63,3.27,0.19,0.06,0.25,1.33,17.2,406.0,183.0,41.2,293.0,167.0,23.0,314.0,166.0,8.3,375.0,177.0,,,,18,,Tom,Cairney,Cairney,,,222,0,0,0,5,0,0,0,1,0,0,1,14,,,,0.0,0.0,2.03,0.41,5.68,1,3,10
332,a,100.0,100.0,4.9,299,186.0,0,0.0,-1,1.0,0.1,530,188.0,36,0,2.6,220.0,95.0,2,172,1.5,217.0,95.0,0.3,7.3,0.0,13119,5,16287,4,1.5,1.5,1.41,1.04,2.45,14.14,0.15,0.11,0.26,1.48,179.2,189.0,75.0,276.9,42.0,38.0,75.0,197.0,113.0,53.0,108.0,61.0,1.0,,,18,,Saša,Lukić,Lukić,,,859,1,2,2,15,0,0,0,5,0,0,11,99,,,,0.0,0.21,1.57,1.15,10.37,28,33,38
333,u,0.0,0.0,4.5,457,278.0,0,0.0,0,0.0,0.0,644,265.0,0,0,0.0,681.0,281.0,0,0,0.0,641.0,258.0,0.0,0.0,0.0,898,0,6447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,278.0,0.0,672.0,277.0,0.0,658.0,274.0,0.0,680.0,279.0,,,,18,,Martial,Godo,Godo,has joined Strasbourg permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
334,u,0.0,0.0,4.5,439,264.0,0,0.0,0,0.0,0.0,759,334.0,0,0,0.0,667.0,269.0,0,0,0.0,626.0,245.0,0.0,0.0,0.0,0,0,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,265.0,0.0,657.0,264.0,0.0,643.0,261.0,0.0,665.0,266.0,,,,18,,Luke,Harris,Harris,Has joined Oxford United on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
335,a,,,4.5,467,284.0,0,0.0,0,0.0,2.8,110,38.0,31,0,1.8,309.0,138.0,0,112,1.5,214.0,93.0,0.3,6.9,0.0,903280,165,684966,451,1.5,1.5,1.1,0.41,1.51,12.13,0.12,0.04,0.16,1.3,101.4,268.0,117.0,103.9,170.0,116.0,157.0,91.0,57.0,35.4,213.0,110.0,,,,18,,Josh,King,King,,,842,0,1,3,14,0,0,0,2,0,0,11,66,,,,0.0,0.32,1.5,1.18,7.05,17,14,35
336,a,,,4.3,552,325.0,0,0.0,-2,2.0,0.3,325,111.0,1,0,1.0,414.0,185.0,0,3,0.0,537.0,190.0,0.0,0.2,0.0,46417,18,47952,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,461.0,210.0,0.1,437.0,209.0,0.0,549.0,204.0,0.0,585.0,212.0,,,,18,,Harrison,Reed,Reed,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,90.0,0,0,1
337,a,100.0,100.0,6.3,67,23.0,0,0.0,-2,2.0,2.4,117,19.0,46,0,2.9,193.0,18.0,2,161,2.5,124.0,11.0,0.4,7.3,0.0,395724,221,351637,1003,2.5,2.5,3.99,0.4,4.39,13.82,0.38,0.04,0.42,1.3,180.2,185.0,14.0,112.0,160.0,12.0,277.0,37.0,16.0,56.4,99.0,14.0,,1.0,1.0,18,,Raúl,Jiménez Rodríguez,Raúl,,,954,3,3,3,14,0,0,0,3,0,0,12,55,,,,0.0,0.28,1.32,1.13,5.19,11,16,28
338,i,0.0,0.0,5.3,193,42.0,0,0.0,-2,2.0,0.7,216,31.0,17,0,2.4,241.0,24.0,3,47,0.0,733.0,75.0,0.0,3.2,0.0,254970,3,428723,59,0.0,0.0,0.94,0.01,0.95,5.66,0.24,0.0,0.24,1.46,61.8,327.0,31.0,42.0,290.0,32.0,122.0,126.0,32.0,22.2,285.0,34.0,,,,18,,Rodrigo,Muniz Carvalho,Muniz,Hamstring injury - Expected back 01 Jan,,348,1,1,1,4,1,0,0,1,0,0,4,19,,,,0.0,0.26,1.03,1.03,4.91,3,9,7
664,a,,,3.9,697,66.0,0,0.0,-1,1.0,0.7,217,28.0,0,0,0.0,488.0,36.0,0,0,0.0,426.0,30.0,0.0,0.0,0.0,31017,38,40144,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,36.0,0.0,467.0,23.0,0.0,433.0,8.0,0.0,482.0,36.0,,,,18,,Benjamin,Lecomte,Lecomte,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
727,n,0.0,0.0,5.3,191,118.0,0,0.0,-2,2.0,0.2,394,130.0,35,0,3.9,84.0,36.0,1,143,4.0,45.0,19.0,0.8,6.6,0.0,88859,9,71774,158,0.0,0.0,1.02,2.16,3.18,6.03,0.23,0.49,0.72,1.38,170.6,198.0,80.0,140.8,122.0,89.0,124.0,121.0,70.0,43.6,161.0,83.0,,,,18,,Samuel,Chukwueze,Chukwueze,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,393,2,4,0,10,0,0,0,0,0,0,3,33,,,,0.0,0.0,2.29,0.69,7.56,2,7,24
731,a,100.0,100.0,5.8,114,74.0,0,0.0,-2,2.0,0.1,518,184.0,22,0,1.7,339.0,154.0,0,87,1.5,225.0,103.0,0.3,3.8,0.0,29201,19,23455,13,1.5,1.5,0.54,0.76,1.3,5.84,0.1,0.14,0.24,1.07,98.8,273.0,119.0,137.4,130.0,94.0,127.0,120.0,69.0,36.2,205.0,104.0,4.0,,,18,,Kevin,Santos Lopes de Macedo,Kevin,,,493,0,1,3,7,0,0,0,1,0,0,4,45,,,,0.0,0.55,1.28,0.73,8.22,11,10,24
737,a,,,4.5,485,66.0,0,0.0,0,0.0,0.1,491,70.0,3,0,1.0,429.0,48.0,0,8,0.3,353.0,41.0,0.1,0.7,0.0,14824,19,10382,22,0.3,0.3,0.0,0.07,0.07,0.02,0.0,0.27,0.27,0.08,1.2,452.0,53.0,11.1,370.0,47.0,8.0,361.0,51.0,2.1,429.0,51.0,,,,18,,Jonah,Kusi-Asare,Kusi-Asare,,,23,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,7.83,0,0,2
770,a,,,4.5,482,297.0,0,0.0,0,0.0,0.0,762,337.0,0,0,0.0,701.0,296.0,0,0,0.0,663.0,275.0,0.0,0.0,0.0,114,4,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,295.0,0.0,695.0,295.0,0.0,680.0,291.0,0.0,702.0,296.0,,,,18,,Seth,Ridgeon,Ridgeon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
339,a,,,4.2,614,36.0,0,0.0,-3,3.0,0.4,286,38.0,0,0,0.0,586.0,81.0,0,0,0.0,527.0,75.0,0.0,0.0,0.0,10620,6,57747,17,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,81.0,0.0,568.0,71.0,0.0,539.0,57.0,0.0,581.0,81.0,,,,18,,Illan,Meslier,Meslier,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
340,a,,,3.9,698,67.0,0,0.0,-1,1.0,0.2,396,61.0,0,0,0.0,489.0,37.0,0,0,0.0,427.0,31.0,0.0,0.0,0.0,6439,4,12081,9,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,37.0,0.0,468.0,24.0,0.0,434.0,9.0,0.0,483.0,37.0,,,,18,,Alex,Cairns,Cairns,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
341,a,,,3.9,693,62.0,0,0.0,-1,1.0,2.1,130,17.0,10,0,2.0,285.0,25.0,0,55,0.0,422.0,26.0,0.0,2.6,0.0,127710,125,214763,141,-0.5,0.0,0.0,0.01,0.01,4.43,0.0,0.0,0.0,0.89,105.0,261.0,23.0,0.0,463.0,19.0,0.0,429.0,4.0,10.5,356.0,23.0,,,,18,,Karl,Darlow,Darlow,,,450,0,0,0,8,0,0,0,0,0,13,5,59,,,,2.6,0.0,1.6,1.0,0.0,0,6,53
342,a,100.0,100.0,4.4,504,108.0,0,0.0,-1,1.0,0.2,376,139.0,42,0,2.5,229.0,86.0,0,102,2.3,127.0,51.0,0.5,9.5,0.0,23850,14,28034,23,1.8,2.3,0.72,0.91,1.63,21.9,0.04,0.06,0.1,1.33,199.6,170.0,71.0,137.4,129.0,30.0,101.0,159.0,31.0,43.9,158.0,54.0,,,,18,,Jayden,Bogle,Bogle,,,1483,0,2,3,29,0,0,0,4,0,0,17,136,,,,0.0,0.18,1.76,1.03,5.58,34,58,75
343,a,100.0,100.0,4.3,556,129.0,0,0.0,-2,2.0,0.3,333,122.0,38,0,2.5,227.0,85.0,2,139,2.2,142.0,58.0,0.5,8.8,0.0,36093,22,53538,25,1.7,2.2,1.68,0.14,1.82,19.0,0.12,0.01,0.13,1.35,291.2,88.0,39.0,68.2,229.0,63.0,150.0,101.0,15.0,50.9,121.0,42.0,,,3.0,18,,Pascal,Struijk,Struijk,,,1268,0,0,2,25,0,0,0,3,0,0,14,143,,,,0.0,0.14,1.77,0.99,8.8,16,108,54
344,a,100.0,100.0,3.9,712,209.0,0,0.0,-1,1.0,0.5,257,97.0,27,0,3.4,118.0,42.0,2,94,3.5,60.0,22.0,0.9,6.9,0.0,60712,189,27860,90,3.0,3.5,0.21,0.32,0.53,10.22,0.03,0.05,0.08,1.48,180.0,186.0,79.0,23.4,337.0,116.0,57.0,241.0,70.0,26.1,262.0,87.0,,,,18,,Jaka,Bijol,Bijol,,,622,1,1,0,12,0,0,0,0,0,0,7,72,,,,0.0,0.0,1.74,1.01,8.83,12,49,24
345,a,100.0,100.0,3.8,755,238.0,0,0.0,-2,2.0,0.1,450,165.0,2,0,1.0,405.0,147.0,0,6,0.3,345.0,121.0,0.1,0.5,0.0,11722,7,9692,15,-0.2,0.3,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.35,0.2,458.0,164.0,0.1,435.0,161.0,0.0,415.0,157.0,0.0,467.0,170.0,,,,18,,Sebastiaan,Bornauw,Bornauw,,,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
346,a,,,3.8,748,231.0,0,0.0,-2,2.0,0.2,358,133.0,1,0,1.0,403.0,145.0,0,-2,0.0,406.0,148.0,0.0,0.3,0.0,20872,7,28657,23,-0.5,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,10.16,0.0,465.0,168.0,0.0,446.0,165.0,0.0,410.0,152.0,0.0,463.0,166.0,,,,18,,Sam,Byram,Byram,,,7,0,0,0,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,12.86,0.0,0.0,0,0,0
347,a,100.0,100.0,3.8,752,235.0,0,0.0,-2,2.0,3.8,93,33.0,37,0,2.2,256.0,97.0,6,151,1.5,205.0,74.0,0.4,9.7,0.0,705863,493,578821,780,1.0,1.5,0.88,1.57,2.45,20.15,0.06,0.1,0.16,1.31,280.6,97.0,44.0,266.8,45.0,5.0,89.0,178.0,36.0,63.6,76.0,16.0,,,,18,,Gabriel,Gudmundsson,Gudmundsson,,,1380,0,0,2,27,1,0,0,2,0,0,16,143,,,,0.0,0.13,1.76,1.04,7.04,39,69,62
348,a,100.0,100.0,4.0,636,163.0,0,0.0,0,0.0,5.3,74,25.0,56,0,3.3,128.0,48.0,5,198,1.2,245.0,86.0,0.3,14.0,0.0,935388,232,555401,1134,0.7,1.2,0.93,0.15,1.08,24.43,0.05,0.01,0.06,1.44,415.8,16.0,7.0,58.4,252.0,75.0,154.0,96.0,11.0,62.9,77.0,17.0,,,,18,,Joe,Rodon,Rodon,,,1530,2,0,2,31,0,0,0,1,0,0,17,175,,,,0.0,0.12,1.82,1.0,8.65,18,129,50
349,u,0.0,0.0,4.0,657,173.0,0,0.0,0,0.0,0.1,522,189.0,0,0,0.0,555.0,207.0,0,0,0.0,494.0,192.0,0.0,0.0,0.0,788,0,15386,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,209.0,0.0,536.0,209.0,0.0,504.0,200.0,0.0,549.0,209.0,,,,18,,Isaac,Schmidt,Schmidt,has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
350,a,,,5.4,165,103.0,0,0.0,-1,1.0,0.1,431,145.0,55,0,3.4,125.0,55.0,3,202,2.0,167.0,69.0,0.4,10.2,0.0,36044,19,31901,14,1.5,2.0,2.07,1.47,3.54,12.57,0.21,0.15,0.36,1.25,190.4,177.0,70.0,177.5,92.0,67.0,225.0,60.0,37.0,59.3,90.0,55.0,,,,18,,Brenden,Aaronson,Aaronson,,,907,1,5,3,14,0,0,0,1,0,0,10,89,,,,0.0,0.3,1.39,0.99,8.83,26,15,48
351,a,100.0,100.0,5.2,219,136.0,0,0.0,-3,3.0,0.1,480,165.0,16,0,1.8,314.0,142.0,0,75,1.7,197.0,85.0,0.3,3.1,0.0,7593,7,37756,12,1.2,1.7,0.22,0.51,0.73,7.68,0.07,0.15,0.22,2.3,52.4,341.0,154.0,72.8,223.0,141.0,27.0,299.0,160.0,15.3,324.0,155.0,,,,18,,Wilfried,Gnonto,Gnonto,,,301,0,2,1,9,0,0,0,2,0,0,4,29,,,,0.0,0.3,2.69,1.2,8.67,13,5,11
352,a,100.0,100.0,5.1,231,142.0,0,0.0,-4,4.0,0.1,549,200.0,12,0,1.1,401.0,183.0,0,51,0.2,394.0,185.0,0.0,2.4,0.0,5139,9,16358,6,-0.3,0.2,0.28,0.23,0.51,3.82,0.1,0.08,0.18,1.31,30.0,386.0,174.0,49.4,274.0,158.0,35.0,286.0,152.0,11.5,351.0,169.0,4.0,,,18,,Jack,Harrison,Harrison,,,262,0,0,0,5,0,0,0,0,0,0,1,24,,,,0.0,0.0,1.72,0.34,8.24,5,6,13
353,i,0.0,0.0,5.3,187,115.0,0,0.0,-2,2.0,0.1,462,154.0,13,0,1.3,388.0,177.0,0,50,0.2,396.0,186.0,0.0,2.5,0.0,7164,0,51303,9,0.0,0.0,0.71,0.56,1.27,8.79,0.18,0.14,0.32,2.27,36.0,374.0,165.0,95.0,185.0,124.0,87.0,182.0,107.0,21.9,287.0,140.0,,,,18,,Daniel,James,James,Hamstring injury - Expected back 07 Feb,,348,0,0,1,12,0,0,0,0,0,0,4,18,,,,0.0,0.26,3.1,1.03,4.66,4,2,12
354,a,100.0,100.0,4.9,291,181.0,0,0.0,-1,1.0,0.1,419,140.0,50,0,3.3,136.0,59.0,3,245,3.7,55.0,25.0,0.8,10.2,0.0,20031,63,14835,23,3.2,3.7,0.75,0.58,1.33,19.63,0.05,0.04,0.09,1.34,245.8,128.0,46.0,132.1,137.0,96.0,45.0,262.0,141.0,42.4,166.0,87.0,,,,18,,Ethan,Ampadu,Ampadu,,,1319,1,0,2,25,0,0,0,4,0,0,15,174,,,,0.0,0.14,1.71,1.02,11.87,35,58,81
355,u,0.0,0.0,4.9,310,191.0,0,0.0,-1,1.0,0.0,617,244.0,0,0,0.0,719.0,308.0,0,0,0.0,695.0,295.0,0.0,0.0,0.0,1234,0,9966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,308.0,0.0,716.0,308.0,0.0,709.0,306.0,0.0,720.0,308.0,,,,18,,Sam,Greenwood,Greenwood,has joined Pogon Szczecin permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
356,a,,,4.7,379,235.0,0,0.0,-3,3.0,0.0,589,223.0,16,0,1.8,310.0,139.0,0,85,1.5,216.0,94.0,0.3,3.4,0.0,3181,8,4841,2,1.0,1.5,0.0,0.22,0.22,9.62,0.0,0.05,0.05,2.21,43.2,357.0,160.0,41.8,291.0,165.0,2.0,399.0,200.0,8.7,371.0,174.0,,,,18,,Ilia,Gruev,Gruev,,,391,0,1,1,12,0,0,0,1,0,0,4,38,,,,0.0,0.23,2.76,0.92,8.75,10,8,20
357,u,0.0,0.0,4.9,314,193.0,0,0.0,-1,1.0,0.0,682,289.0,0,0,0.0,721.0,310.0,0,0,0.0,698.0,297.0,0.0,0.0,0.0,203,0,4252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,310.0,0.0,718.0,310.0,0.0,711.0,308.0,0.0,722.0,310.0,,,,18,,Largie,Ramazani,Ramazani,has joined Valencia on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
358,a,100.0,100.0,4.8,352,220.0,0,0.0,-2,2.0,0.3,297,102.0,37,0,2.6,219.0,94.0,2,138,3.7,54.0,24.0,0.8,7.7,0.0,43234,69,33888,75,3.2,3.7,0.63,0.52,1.15,12.25,0.09,0.07,0.16,1.74,123.2,238.0,103.0,99.4,176.0,119.0,70.0,206.0,117.0,29.2,248.0,125.0,,,,18,,Tanaka,Ao,Tanaka,,,633,2,0,2,14,0,0,0,1,0,0,7,65,,,,0.0,0.28,1.99,1.0,9.24,12,19,34
359,u,0.0,0.0,4.5,445,269.0,0,0.0,0,0.0,0.0,744,326.0,0,0,0.0,671.0,273.0,0,0,0.0,630.0,249.0,0.0,0.0,0.0,0,0,949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,269.0,0.0,661.0,268.0,0.0,647.0,265.0,0.0,669.0,270.0,,,,18,,Charlie,Crew,Crew,Has joined Doncaster Rovers on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
360,u,0.0,0.0,4.5,426,256.0,0,0.0,0,0.0,0.0,713,308.0,0,0,0.0,658.0,261.0,0,0,0.0,617.0,237.0,0.0,0.0,0.0,0,0,2839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,257.0,0.0,648.0,256.0,0.0,634.0,253.0,0.0,656.0,258.0,,,,18,,Joe,Gelhardt,Gelhardt,Has joined Hull City on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
361,u,0.0,0.0,4.5,427,257.0,0,0.0,0,0.0,0.0,641,263.0,0,0,0.0,659.0,262.0,0,0,0.0,618.0,238.0,0.0,0.0,0.0,1165,0,8193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,258.0,0.0,649.0,257.0,0.0,635.0,254.0,0.0,657.0,259.0,,,,18,,Darko,Gyabi,Gyabi,has joined Hull City permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
362,a,100.0,100.0,4.9,309,53.0,-1,1.0,-6,6.0,0.4,283,44.0,10,0,1.1,400.0,45.0,0,21,0.5,333.0,38.0,0.1,2.0,0.0,33462,17,211352,24,0.0,0.5,0.53,0.07,0.6,4.77,0.24,0.03,0.27,2.17,6.0,428.0,46.0,20.1,345.0,41.0,81.0,190.0,39.0,10.3,359.0,43.0,,,2.0,18,,Joël,Piroe,Piroe,,,198,0,0,1,6,0,0,0,0,0,0,2,9,,,,0.0,0.45,2.73,0.91,4.09,0,1,8
363,u,0.0,0.0,4.9,281,52.0,0,0.0,-1,1.0,0.4,287,45.0,0,0,0.0,713.0,76.0,0,0,0.0,688.0,68.0,0.0,0.0,0.0,16144,0,200659,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,76.0,0.0,710.0,75.0,0.0,701.0,75.0,0.0,714.0,76.0,,,,18,,Patrick,Bamford,Bamford,has departed the club as a free agent.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
364,u,0.0,0.0,5.0,273,51.0,0,0.0,0,0.0,0.0,703,82.0,0,0,0.0,740.0,79.0,0,0,0.0,719.0,73.0,0.0,0.0,0.0,0,0,2392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,79.0,0.0,739.0,79.0,0.0,732.0,79.0,0.0,741.0,79.0,,,,18,,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,Has joined RCD Mallorca on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
365,d,25.0,25.0,5.0,242,48.0,0,0.0,0,0.0,0.5,247,39.0,37,0,2.6,221.0,23.0,4,132,1.0,278.0,31.0,0.2,7.4,0.0,170863,6,184298,135,0.1,0.2,4.41,0.3,4.71,9.45,0.81,0.06,0.87,1.74,156.2,213.0,17.0,29.7,320.0,36.0,217.0,63.0,22.0,40.3,180.0,22.0,,,1.0,18,,Lukas,Nmecha,Nmecha,Hamstring injury - 25% chance of playing,,489,4,0,1,12,0,0,1,0,0,0,5,25,,,,0.0,0.18,2.21,0.92,4.6,4,10,11
493,i,0.0,0.0,4.8,342,215.0,0,0.0,-2,2.0,0.3,323,110.0,40,0,3.3,134.0,58.0,4,221,0.0,677.0,285.0,0.0,8.3,0.0,174586,1,172819,54,0.0,0.0,0.74,1.27,2.01,11.28,0.08,0.13,0.21,1.16,228.2,144.0,56.0,327.0,28.0,27.0,54.0,251.0,135.0,60.9,85.0,51.0,1.0,2.0,,18,,Sean,Longstaff,Longstaff,Calf injury - Expected back 07 Jan,,877,1,2,1,15,0,0,0,1,0,0,10,94,,,,0.0,0.1,1.54,1.03,9.65,35,23,36
660,a,100.0,100.0,4.9,323,199.0,1,-1.0,-1,1.0,2.8,108,36.0,72,0,4.8,27.0,12.0,6,276,4.7,18.0,7.0,1.0,14.7,0.0,775338,1782,473283,308,4.2,4.7,1.67,1.79,3.46,17.48,0.13,0.14,0.27,1.33,306.8,82.0,25.0,428.5,10.0,10.0,172.0,81.0,50.0,90.8,27.0,22.0,3.0,1.0,,18,,Anton,Stach,Stach,,,1180,3,5,2,24,0,0,0,2,0,0,14,118,,,,0.0,0.15,1.83,1.07,9.0,21,41,56
665,a,100.0,100.0,4.5,405,23.0,0,0.0,0,0.0,0.2,337,50.0,28,0,2.3,250.0,22.0,0,100,1.7,191.0,16.0,0.4,6.2,0.0,27280,6,45394,29,1.2,1.7,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.67,238.0,133.0,19.0,0.0,633.0,79.0,0.0,617.0,69.0,23.8,274.0,19.0,,,,18,,Lucas Estella,Perri,Perri,,,1080,0,0,2,23,0,0,0,2,0,28,12,39,,,,2.33,0.17,1.92,1.0,0.0,0,11,76
691,a,100.0,100.0,5.8,107,29.0,0,0.0,3,-3.0,8.4,52,8.0,70,0,4.7,36.0,4.0,13,231,7.3,5.0,2.0,1.3,12.1,0.0,1365942,4193,320022,1027,6.8,7.3,6.33,0.62,6.94,12.44,0.55,0.05,0.6,1.09,274.2,102.0,9.0,155.5,108.0,4.0,480.0,5.0,4.0,90.3,28.0,6.0,,,,18,,Dominic,Calvert-Lewin,Calvert-Lewin,,,1029,7,1,3,16,0,0,0,0,0,0,11,36,,,,0.0,0.26,1.4,0.96,3.15,6,10,20
698,a,100.0,100.0,5.5,143,91.0,0,0.0,0,0.0,0.1,439,150.0,43,0,3.1,166.0,71.0,3,148,2.0,169.0,71.0,0.4,7.8,0.0,53116,18,42798,30,1.5,2.0,2.39,0.68,3.07,12.92,0.25,0.07,0.32,1.36,154.6,218.0,93.0,128.3,139.0,98.0,216.0,64.0,38.0,49.9,130.0,69.0,,,,18,,Noah,Okafor,Okafor,,,855,2,2,2,17,0,0,0,2,0,0,11,59,,,,0.0,0.21,1.79,1.16,6.21,16,13,30
706,a,,,3.9,707,205.0,0,0.0,-1,1.0,0.2,343,125.0,8,0,0.9,458.0,156.0,0,22,0.7,303.0,109.0,0.2,2.1,0.0,35228,13,22365,22,0.2,0.7,0.0,0.0,0.0,5.11,0.0,0.0,0.0,2.89,37.0,371.0,139.0,1.9,413.0,150.0,4.0,383.0,139.0,4.3,405.0,145.0,,,,18,,James,Justin,Justin,,,159,0,0,0,4,0,0,0,1,0,0,1,25,,,,0.0,0.0,2.26,0.57,10.19,1,17,11
741,a,100.0,100.0,4.5,474,65.0,0,0.0,0,0.0,0.1,438,63.0,0,0,0.0,696.0,74.0,0,0,0.0,656.0,66.0,0.0,0.0,0.0,24321,29,15292,17,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,74.0,0.0,688.0,73.0,0.0,673.0,73.0,0.0,695.0,74.0,,,,18,,Harry,Gray,Gray,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
366,a,100.0,100.0,5.4,154,4.0,0,0.0,-1,1.0,6.0,69,11.0,42,0,3.5,114.0,13.0,3,177,3.3,69.0,6.0,0.6,7.8,0.0,426525,514,1127176,247,3.8,3.8,0.0,0.02,0.02,13.63,0.0,0.0,0.0,1.14,215.6,153.0,20.0,0.1,442.0,15.0,0.0,743.0,85.0,21.5,288.0,20.0,,,,18,,Alisson,Becker,A.Becker,,,1080,0,0,4,15,0,0,0,0,0,24,12,63,,,,2.0,0.33,1.25,1.0,0.0,0,21,105
367,a,,,4.2,616,37.0,-1,1.0,-3,3.0,0.6,228,31.0,19,0,3.8,86.0,8.0,0,70,0.0,528.0,76.0,0.0,4.5,0.0,147349,23,147738,114,0.5,0.5,0.0,0.0,0.0,7.1,0.0,0.0,0.0,1.42,140.0,228.0,21.0,0.0,569.0,72.0,0.0,540.0,58.0,13.9,334.0,21.0,,,,18,,Giorgi,Mamardashvili,Mamardashvili,,,450,0,0,1,10,0,1,0,0,0,17,5,45,,,,3.4,0.2,2.0,1.0,0.0,0,7,43
