id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
170,James,Milner,Milner,a,,,4.9,280,173.0,0.1,461,155.0,0.8,303.0,136.0,1,0,0.0,-1,1.0,49,61,0.2,4.1,0.8,0.3,1.7,355.0,156.0,100.0,100.0,322.0,143.0,223.0,140.0,342.0,179.0,330.0,162.0,5.0,,1.0,,,,,0.26,0.16,0.42,1.82,0.0,0.0,2.73,0.61,10.0,21,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,97.0,137.0,0.0,0.0,0.0,0.0,0.5199999999999996,2.4000000000000057,0.09999999999999432,0.0,0.3000000000000007,1.0,0.0,2.0,3.0
171,Jeremy,Sarmiento Morante,Sarmiento,u,has joined Cremonese on loan for the rest of the season.,,4.9,321,197.0,0.0,680,287.0,0.0,721.0,308.0,0,0,0.0,-1,1.0,0,4,0.0,0.0,0.0,0.0,0.0,747.0,322.0,0.0,0.0,747.0,322.0,743.0,322.0,735.0,320.0,747.0,322.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Tom,Watson,Watson,a,,,4.8,369,229.0,0.0,624,248.0,0.5,342.0,152.0,0,0,0.0,-2,2.0,19,14,0.1,1.0,0.5,0.0,0.8,482.0,227.0,100.0,100.0,441.0,201.0,430.0,207.0,389.0,192.0,450.0,204.0,,,,,,,,0.06,0.05,0.11,2.53,0.0,0.0,3.16,0.0,7.89,21,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,39.0,32.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
173,Mats,Wieffer,Wieffer,i,Toe Injury - Unknown return date,,4.9,326,201.0,0.2,365,122.0,0.7,321.0,143.0,0,0,0.0,-1,1.0,1,852,0.1,11.8,0.0,0.0,3.6,107.0,47.0,0.0,0.0,118.0,41.0,88.0,65.0,146.0,86.0,104.0,58.0,,,,,,,,0.09,0.11,0.2,1.25,0.0,0.23,1.3,0.99,14.05,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Malick,Yalcouyé,Yalcouye,u,Has joined Swansea City on loan for the rest of the season.,,5.0,277,171.0,0.0,743,323.0,0.0,743.0,324.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,765.0,335.0,0.0,0.0,765.0,335.0,763.0,335.0,756.0,333.0,765.0,335.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Joe,Knight,Knight,a,,,4.4,544,325.0,0.1,500,175.0,0.0,605.0,222.0,0,0,0.0,-1,1.0,14,38,0.0,0.2,0.0,-0.5,1.0,441.0,197.0,,,646.0,245.0,643.0,249.0,617.0,237.0,649.0,247.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Adrian,Mazilu,Mazilu,u,has joined Dinamo Bucharest permanently.,,4.5,453,275.0,0.0,666,275.0,0.0,649.0,256.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,692.0,282.0,0.0,0.0,688.0,278.0,685.0,280.0,665.0,271.0,689.0,279.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Andrew,Moran,Moran,u,Has joined Los Angeles FC on loan for the rest of the season.,,4.5,442,264.0,0.0,675,282.0,0.0,641.0,248.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,684.0,274.0,0.0,0.0,680.0,270.0,677.0,272.0,657.0,263.0,681.0,271.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Danny,Welbeck,Welbeck,a,,,6.3,65,22.0,4.3,85,14.0,1.2,279.0,33.0,1,0,0.0,-2,2.0,1772,12378,0.2,10.3,1.2,0.7,3.2,161.0,15.0,100.0,100.0,120.0,11.0,149.0,11.0,41.0,17.0,80.0,14.0,,2.0,2.0,,,,,0.58,0.05,0.63,1.4,0.0,0.24,1.46,0.97,4.12,21,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3613.0,44286.0,0.0,0.0,0.010000000000000009,0.009999999999999787,0.860000000000003,0.0,0.30000000000001137,2.0,0.09999999999999432,0.0,0.0,0.0,0.0
179,Evan,Ferguson,Ferguson,u,Has joined AS Roma on loan for the rest of the season,,5.5,151,36.0,0.0,723,84.0,0.0,775.0,80.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,783.0,84.0,0.0,0.0,783.0,84.0,782.0,84.0,779.0,84.0,783.0,84.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
